SOURCE	TARGET	count
Treg_RA_AT	Proliferating NK_RA_AT	16
Treg_RA_AT	Treg_RA_AT	9
Treg_RA_AT	CD4+ Tex_RA_AT	25
Treg_RA_AT	GZMK+ CD8+ Tem2_RA_AT	21
Treg_RA_AT	GZMK+ CD8+ Tem1_RA_AT	18
Treg_RA_AT	Proliferating CD8+ T_RA_AT	31
Treg_RA_AT	GZMK+ CD8+ NKTem_RA_AT	23
CD4+ Tex_RA_AT	SPP1+ Mac_OA_BT	27
CD4+ Tex_RA_AT	C1QC+ Mac_OA_BT	38
CD4+ Tex_RA_AT	S100A12+ Mac_OA_BT	10
CD4+ Tex_RA_AT	IEG Mac_OA_BT	11
CD4+ Tex_RA_AT	Mac_OA_BT	8
CD4+ Tex_RA_AT	CCL4+ Mac_OA_BT	3
CD4+ Tex_RA_AT	SPP1+ Mac_RA_BT	81
CD4+ Tex_RA_AT	S100A12+ Mac_RA_BT	65
CD4+ Tex_RA_AT	IEG Mac_RA_BT	61
CD4+ Tex_RA_AT	Mac_RA_BT	54
CD4+ Tex_RA_AT	C1QC+ Mac_RA_BT	63
CD4+ Tex_RA_AT	CCL4+ Mac_RA_BT	78
CD4+ Tex_RA_AT	Mac_RA_AT	41
CD4+ Tex_RA_AT	C1QC+ Mac_RA_AT	68
CD4+ Tex_RA_AT	SPP1+ Mac_RA_AT	58
CD4+ Tex_RA_AT	S100A12+ Mac_RA_AT	64
CD4+ Tex_RA_AT	IEG Mac_RA_AT	36
CD4+ Tex_RA_AT	CCL4+ Mac_RA_AT	73
CD4+ Tex_RA_AT	ZNF683+ CD8+ Trm_OA_BT	12
CD4+ Tex_RA_AT	GZMK+ CD8+ NKTem_OA_BT	16
CD4+ Tex_RA_AT	GNLY+ NK_OA_BT	15
CD4+ Tex_RA_AT	Naive T_OA_BT	12
CD4+ Tex_RA_AT	GZMK+ CD8+ Tem2_OA_BT	13
CD4+ Tex_RA_AT	GZMK+ CD8+ Tem1_OA_BT	12
CD4+ Tex_RA_AT	Proliferating CD8+ T_OA_BT	20
CD4+ Tex_RA_AT	CD4+ Tex_OA_BT	12
CD4+ Tex_RA_AT	Treg_OA_BT	8
CD4+ Tex_RA_AT	Proliferating NK_OA_BT	17
CD4+ Tex_RA_AT	Naive T_RA_BT	23
CD4+ Tex_RA_AT	Treg_RA_BT	27
CD4+ Tex_RA_AT	CD4+ Tex_RA_BT	30
CD4+ Tex_RA_AT	GZMK+ CD8+ Tem2_RA_BT	25
CD4+ Tex_RA_AT	GNLY+ NK_RA_BT	29
CD4+ Tex_RA_AT	ZNF683+ CD8+ Trm_RA_BT	28
CD4+ Tex_RA_AT	Proliferating CD8+ T_RA_BT	33
CD4+ Tex_RA_AT	GZMK+ CD8+ Tem1_RA_BT	27
CD4+ Tex_RA_AT	Proliferating NK_RA_BT	13
CD4+ Tex_RA_AT	GZMK+ CD8+ NKTem_RA_BT	30
CD4+ Tex_RA_AT	GNLY+ NK_RA_AT	28
CD4+ Tex_RA_AT	Naive T_RA_AT	16
CD4+ Tex_RA_AT	ZNF683+ CD8+ Trm_RA_AT	23
CD4+ Tex_RA_AT	Proliferating NK_RA_AT	20
CD4+ Tex_RA_AT	Treg_RA_AT	25
CD4+ Tex_RA_AT	CD4+ Tex_RA_AT	14
CD4+ Tex_RA_AT	GZMK+ CD8+ Tem2_RA_AT	20
CD4+ Tex_RA_AT	GZMK+ CD8+ Tem1_RA_AT	18
CD4+ Tex_RA_AT	Proliferating CD8+ T_RA_AT	35
CD4+ Tex_RA_AT	GZMK+ CD8+ NKTem_RA_AT	22
GZMK+ CD8+ Tem2_RA_AT	SPP1+ Mac_OA_BT	11
GZMK+ CD8+ Tem2_RA_AT	C1QC+ Mac_OA_BT	20
GZMK+ CD8+ Tem2_RA_AT	S100A12+ Mac_OA_BT	3
GZMK+ CD8+ Tem2_RA_AT	IEG Mac_OA_BT	4
GZMK+ CD8+ Tem2_RA_AT	Mac_OA_BT	6
GZMK+ CD8+ Tem2_RA_AT	CCL4+ Mac_OA_BT	2
GZMK+ CD8+ Tem2_RA_AT	SPP1+ Mac_RA_BT	48
GZMK+ CD8+ Tem2_RA_AT	S100A12+ Mac_RA_BT	39
GZMK+ CD8+ Tem2_RA_AT	IEG Mac_RA_BT	39
GZMK+ CD8+ Tem2_RA_AT	Mac_RA_BT	32
GZMK+ CD8+ Tem2_RA_AT	C1QC+ Mac_RA_BT	37
GZMK+ CD8+ Tem2_RA_AT	CCL4+ Mac_RA_BT	44
GZMK+ CD8+ Tem2_RA_AT	Mac_RA_AT	23
GZMK+ CD8+ Tem2_RA_AT	C1QC+ Mac_RA_AT	47
GZMK+ CD8+ Tem2_RA_AT	SPP1+ Mac_RA_AT	35
GZMK+ CD8+ Tem2_RA_AT	S100A12+ Mac_RA_AT	32
GZMK+ CD8+ Tem2_RA_AT	IEG Mac_RA_AT	16
GZMK+ CD8+ Tem2_RA_AT	CCL4+ Mac_RA_AT	43
GZMK+ CD8+ Tem2_RA_AT	ZNF683+ CD8+ Trm_OA_BT	5
GZMK+ CD8+ Tem2_RA_AT	GZMK+ CD8+ NKTem_OA_BT	11
GZMK+ CD8+ Tem2_RA_AT	GNLY+ NK_OA_BT	9
GZMK+ CD8+ Tem2_RA_AT	Naive T_OA_BT	5
GZMK+ CD8+ Tem2_RA_AT	GZMK+ CD8+ Tem2_OA_BT	7
GZMK+ CD8+ Tem2_RA_AT	GZMK+ CD8+ Tem1_OA_BT	8
GZMK+ CD8+ Tem2_RA_AT	Proliferating CD8+ T_OA_BT	15
GZMK+ CD8+ Tem2_RA_AT	CD4+ Tex_OA_BT	7
GZMK+ CD8+ Tem2_RA_AT	Treg_OA_BT	6
GZMK+ CD8+ Tem2_RA_AT	Proliferating NK_OA_BT	10
GZMK+ CD8+ Tem2_RA_AT	Naive T_RA_BT	18
GZMK+ CD8+ Tem2_RA_AT	Treg_RA_BT	20
GZMK+ CD8+ Tem2_RA_AT	CD4+ Tex_RA_BT	20
GZMK+ CD8+ Tem2_RA_AT	GZMK+ CD8+ Tem2_RA_BT	21
GZMK+ CD8+ Tem2_RA_AT	GNLY+ NK_RA_BT	17
GZMK+ CD8+ Tem2_RA_AT	ZNF683+ CD8+ Trm_RA_BT	18
GZMK+ CD8+ Tem2_RA_AT	Proliferating CD8+ T_RA_BT	24
GZMK+ CD8+ Tem2_RA_AT	GZMK+ CD8+ Tem1_RA_BT	21
GZMK+ CD8+ Tem2_RA_AT	Proliferating NK_RA_BT	11
GZMK+ CD8+ Tem2_RA_AT	GZMK+ CD8+ NKTem_RA_BT	21
GZMK+ CD8+ Tem2_RA_AT	GNLY+ NK_RA_AT	18
GZMK+ CD8+ Tem2_RA_AT	Naive T_RA_AT	13
GZMK+ CD8+ Tem2_RA_AT	ZNF683+ CD8+ Trm_RA_AT	17
GZMK+ CD8+ Tem2_RA_AT	Proliferating NK_RA_AT	17
GZMK+ CD8+ Tem2_RA_AT	Treg_RA_AT	21
GZMK+ CD8+ Tem2_RA_AT	CD4+ Tex_RA_AT	20
GZMK+ CD8+ Tem2_RA_AT	GZMK+ CD8+ Tem2_RA_AT	9
GZMK+ CD8+ Tem2_RA_AT	GZMK+ CD8+ Tem1_RA_AT	18
GZMK+ CD8+ Tem2_RA_AT	Proliferating CD8+ T_RA_AT	23
GZMK+ CD8+ Tem2_RA_AT	GZMK+ CD8+ NKTem_RA_AT	15
GZMK+ CD8+ Tem1_RA_AT	SPP1+ Mac_OA_BT	17
GZMK+ CD8+ Tem1_RA_AT	C1QC+ Mac_OA_BT	24
GZMK+ CD8+ Tem1_RA_AT	S100A12+ Mac_OA_BT	8
GZMK+ CD8+ Tem1_RA_AT	IEG Mac_OA_BT	8
GZMK+ CD8+ Tem1_RA_AT	Mac_OA_BT	10
GZMK+ CD8+ Tem1_RA_AT	CCL4+ Mac_OA_BT	2
GZMK+ CD8+ Tem1_RA_AT	SPP1+ Mac_RA_BT	54
GZMK+ CD8+ Tem1_RA_AT	S100A12+ Mac_RA_BT	45
GZMK+ CD8+ Tem1_RA_AT	IEG Mac_RA_BT	47
GZMK+ CD8+ Tem1_RA_AT	Mac_RA_BT	42
GZMK+ CD8+ Tem1_RA_AT	C1QC+ Mac_RA_BT	41
GZMK+ CD8+ Tem1_RA_AT	CCL4+ Mac_RA_BT	51
GZMK+ CD8+ Tem1_RA_AT	Mac_RA_AT	30
GZMK+ CD8+ Tem1_RA_AT	C1QC+ Mac_RA_AT	50
GZMK+ CD8+ Tem1_RA_AT	SPP1+ Mac_RA_AT	39
GZMK+ CD8+ Tem1_RA_AT	S100A12+ Mac_RA_AT	45
GZMK+ CD8+ Tem1_RA_AT	IEG Mac_RA_AT	30
GZMK+ CD8+ Tem1_RA_AT	CCL4+ Mac_RA_AT	55
GZMK+ CD8+ Tem1_RA_AT	ZNF683+ CD8+ Trm_OA_BT	7
GZMK+ CD8+ Tem1_RA_AT	GZMK+ CD8+ NKTem_OA_BT	12
GZMK+ CD8+ Tem1_RA_AT	GNLY+ NK_OA_BT	12
GZMK+ CD8+ Tem1_RA_AT	Naive T_OA_BT	7
GZMK+ CD8+ Tem1_RA_AT	GZMK+ CD8+ Tem2_OA_BT	10
GZMK+ CD8+ Tem1_RA_AT	GZMK+ CD8+ Tem1_OA_BT	10
GZMK+ CD8+ Tem1_RA_AT	Proliferating CD8+ T_OA_BT	16
GZMK+ CD8+ Tem1_RA_AT	CD4+ Tex_OA_BT	8
GZMK+ CD8+ Tem1_RA_AT	Treg_OA_BT	7
GZMK+ CD8+ Tem1_RA_AT	Proliferating NK_OA_BT	15
GZMK+ CD8+ Tem1_RA_AT	Naive T_RA_BT	14
GZMK+ CD8+ Tem1_RA_AT	Treg_RA_BT	17
GZMK+ CD8+ Tem1_RA_AT	CD4+ Tex_RA_BT	21
GZMK+ CD8+ Tem1_RA_AT	GZMK+ CD8+ Tem2_RA_BT	16
GZMK+ CD8+ Tem1_RA_AT	GNLY+ NK_RA_BT	19
GZMK+ CD8+ Tem1_RA_AT	ZNF683+ CD8+ Trm_RA_BT	20
GZMK+ CD8+ Tem1_RA_AT	Proliferating CD8+ T_RA_BT	24
GZMK+ CD8+ Tem1_RA_AT	GZMK+ CD8+ Tem1_RA_BT	19
GZMK+ CD8+ Tem1_RA_AT	Proliferating NK_RA_BT	16
GZMK+ CD8+ Tem1_RA_AT	GZMK+ CD8+ NKTem_RA_BT	23
GZMK+ CD8+ Tem1_RA_AT	GNLY+ NK_RA_AT	19
GZMK+ CD8+ Tem1_RA_AT	Naive T_RA_AT	11
GZMK+ CD8+ Tem1_RA_AT	ZNF683+ CD8+ Trm_RA_AT	17
GZMK+ CD8+ Tem1_RA_AT	Proliferating NK_RA_AT	19
GZMK+ CD8+ Tem1_RA_AT	Treg_RA_AT	18
GZMK+ CD8+ Tem1_RA_AT	CD4+ Tex_RA_AT	18
GZMK+ CD8+ Tem1_RA_AT	GZMK+ CD8+ Tem2_RA_AT	18
GZMK+ CD8+ Tem1_RA_AT	GZMK+ CD8+ Tem1_RA_AT	7
GZMK+ CD8+ Tem1_RA_AT	Proliferating CD8+ T_RA_AT	22
GZMK+ CD8+ Tem1_RA_AT	GZMK+ CD8+ NKTem_RA_AT	17
Proliferating CD8+ T_RA_AT	SPP1+ Mac_OA_BT	30
Proliferating CD8+ T_RA_AT	C1QC+ Mac_OA_BT	41
Proliferating CD8+ T_RA_AT	S100A12+ Mac_OA_BT	16
Proliferating CD8+ T_RA_AT	IEG Mac_OA_BT	18
Proliferating CD8+ T_RA_AT	Mac_OA_BT	14
Proliferating CD8+ T_RA_AT	CCL4+ Mac_OA_BT	6
Proliferating CD8+ T_RA_AT	SPP1+ Mac_RA_BT	84
Proliferating CD8+ T_RA_AT	S100A12+ Mac_RA_BT	72
Proliferating CD8+ T_RA_AT	IEG Mac_RA_BT	73
Proliferating CD8+ T_RA_AT	Mac_RA_BT	61
Proliferating CD8+ T_RA_AT	C1QC+ Mac_RA_BT	66
Proliferating CD8+ T_RA_AT	CCL4+ Mac_RA_BT	83
Proliferating CD8+ T_RA_AT	Mac_RA_AT	49
Proliferating CD8+ T_RA_AT	C1QC+ Mac_RA_AT	74
Proliferating CD8+ T_RA_AT	SPP1+ Mac_RA_AT	66
Proliferating CD8+ T_RA_AT	S100A12+ Mac_RA_AT	74
Proliferating CD8+ T_RA_AT	IEG Mac_RA_AT	49
Proliferating CD8+ T_RA_AT	CCL4+ Mac_RA_AT	80
Proliferating CD8+ T_RA_AT	ZNF683+ CD8+ Trm_OA_BT	12
Proliferating CD8+ T_RA_AT	GZMK+ CD8+ NKTem_OA_BT	22
Proliferating CD8+ T_RA_AT	GNLY+ NK_OA_BT	17
Proliferating CD8+ T_RA_AT	Naive T_OA_BT	13
Proliferating CD8+ T_RA_AT	GZMK+ CD8+ Tem2_OA_BT	14
Proliferating CD8+ T_RA_AT	GZMK+ CD8+ Tem1_OA_BT	13
Proliferating CD8+ T_RA_AT	Proliferating CD8+ T_OA_BT	25
Proliferating CD8+ T_RA_AT	CD4+ Tex_OA_BT	13
Proliferating CD8+ T_RA_AT	Treg_OA_BT	10
Proliferating CD8+ T_RA_AT	Proliferating NK_OA_BT	20
Proliferating CD8+ T_RA_AT	Naive T_RA_BT	26
Proliferating CD8+ T_RA_AT	Treg_RA_BT	32
Proliferating CD8+ T_RA_AT	CD4+ Tex_RA_BT	35
Proliferating CD8+ T_RA_AT	GZMK+ CD8+ Tem2_RA_BT	29
Proliferating CD8+ T_RA_AT	GNLY+ NK_RA_BT	34
Proliferating CD8+ T_RA_AT	ZNF683+ CD8+ Trm_RA_BT	32
Proliferating CD8+ T_RA_AT	Proliferating CD8+ T_RA_BT	40
Proliferating CD8+ T_RA_AT	GZMK+ CD8+ Tem1_RA_BT	32
Proliferating CD8+ T_RA_AT	Proliferating NK_RA_BT	18
Proliferating CD8+ T_RA_AT	GZMK+ CD8+ NKTem_RA_BT	35
Proliferating CD8+ T_RA_AT	GNLY+ NK_RA_AT	32
Proliferating CD8+ T_RA_AT	Naive T_RA_AT	19
Proliferating CD8+ T_RA_AT	ZNF683+ CD8+ Trm_RA_AT	26
Proliferating CD8+ T_RA_AT	Proliferating NK_RA_AT	31
Proliferating CD8+ T_RA_AT	Treg_RA_AT	31
Proliferating CD8+ T_RA_AT	CD4+ Tex_RA_AT	35
Proliferating CD8+ T_RA_AT	GZMK+ CD8+ Tem2_RA_AT	23
Proliferating CD8+ T_RA_AT	GZMK+ CD8+ Tem1_RA_AT	22
Proliferating CD8+ T_RA_AT	Proliferating CD8+ T_RA_AT	18
Proliferating CD8+ T_RA_AT	GZMK+ CD8+ NKTem_RA_AT	28
GZMK+ CD8+ NKTem_RA_AT	SPP1+ Mac_OA_BT	16
GZMK+ CD8+ NKTem_RA_AT	C1QC+ Mac_OA_BT	22
GZMK+ CD8+ NKTem_RA_AT	S100A12+ Mac_OA_BT	8
GZMK+ CD8+ NKTem_RA_AT	IEG Mac_OA_BT	9
GZMK+ CD8+ NKTem_RA_AT	Mac_OA_BT	9
GZMK+ CD8+ NKTem_RA_AT	CCL4+ Mac_OA_BT	4
GZMK+ CD8+ NKTem_RA_AT	SPP1+ Mac_RA_BT	52
GZMK+ CD8+ NKTem_RA_AT	S100A12+ Mac_RA_BT	37
GZMK+ CD8+ NKTem_RA_AT	IEG Mac_RA_BT	40
GZMK+ CD8+ NKTem_RA_AT	Mac_RA_BT	35
GZMK+ CD8+ NKTem_RA_AT	C1QC+ Mac_RA_BT	41
GZMK+ CD8+ NKTem_RA_AT	CCL4+ Mac_RA_BT	50
GZMK+ CD8+ NKTem_RA_AT	Mac_RA_AT	26
GZMK+ CD8+ NKTem_RA_AT	C1QC+ Mac_RA_AT	44
GZMK+ CD8+ NKTem_RA_AT	SPP1+ Mac_RA_AT	39
GZMK+ CD8+ NKTem_RA_AT	S100A12+ Mac_RA_AT	34
GZMK+ CD8+ NKTem_RA_AT	IEG Mac_RA_AT	19
GZMK+ CD8+ NKTem_RA_AT	CCL4+ Mac_RA_AT	51
GZMK+ CD8+ NKTem_RA_AT	ZNF683+ CD8+ Trm_OA_BT	8
GZMK+ CD8+ NKTem_RA_AT	GZMK+ CD8+ NKTem_OA_BT	10
GZMK+ CD8+ NKTem_RA_AT	GNLY+ NK_OA_BT	11
GZMK+ CD8+ NKTem_RA_AT	Naive T_OA_BT	7
GZMK+ CD8+ NKTem_RA_AT	GZMK+ CD8+ Tem2_OA_BT	10
GZMK+ CD8+ NKTem_RA_AT	GZMK+ CD8+ Tem1_OA_BT	10
GZMK+ CD8+ NKTem_RA_AT	Proliferating CD8+ T_OA_BT	17
GZMK+ CD8+ NKTem_RA_AT	CD4+ Tex_OA_BT	7
GZMK+ CD8+ NKTem_RA_AT	Treg_OA_BT	8
GZMK+ CD8+ NKTem_RA_AT	Proliferating NK_OA_BT	16
GZMK+ CD8+ NKTem_RA_AT	Naive T_RA_BT	21
GZMK+ CD8+ NKTem_RA_AT	Treg_RA_BT	25
GZMK+ CD8+ NKTem_RA_AT	CD4+ Tex_RA_BT	25
GZMK+ CD8+ NKTem_RA_AT	GZMK+ CD8+ Tem2_RA_BT	21
GZMK+ CD8+ NKTem_RA_AT	GNLY+ NK_RA_BT	25
GZMK+ CD8+ NKTem_RA_AT	ZNF683+ CD8+ Trm_RA_BT	23
GZMK+ CD8+ NKTem_RA_AT	Proliferating CD8+ T_RA_BT	31
GZMK+ CD8+ NKTem_RA_AT	GZMK+ CD8+ Tem1_RA_BT	26
GZMK+ CD8+ NKTem_RA_AT	Proliferating NK_RA_BT	22
GZMK+ CD8+ NKTem_RA_AT	GZMK+ CD8+ NKTem_RA_BT	26
GZMK+ CD8+ NKTem_RA_AT	GNLY+ NK_RA_AT	24
GZMK+ CD8+ NKTem_RA_AT	Naive T_RA_AT	16
GZMK+ CD8+ NKTem_RA_AT	ZNF683+ CD8+ Trm_RA_AT	18
GZMK+ CD8+ NKTem_RA_AT	Proliferating NK_RA_AT	28
GZMK+ CD8+ NKTem_RA_AT	Treg_RA_AT	23
GZMK+ CD8+ NKTem_RA_AT	CD4+ Tex_RA_AT	22
GZMK+ CD8+ NKTem_RA_AT	GZMK+ CD8+ Tem2_RA_AT	15
GZMK+ CD8+ NKTem_RA_AT	GZMK+ CD8+ Tem1_RA_AT	17
GZMK+ CD8+ NKTem_RA_AT	Proliferating CD8+ T_RA_AT	28
GZMK+ CD8+ NKTem_RA_AT	GZMK+ CD8+ NKTem_RA_AT	12
